UserID,I,Iu,Imax,BucketNum,SumExp,AvgExp
14867.0,36,31,16,3,710.28,236.76
14868.0,144,96,27,8,2953.59,369.19875
14869.0,71,66,50,2,725.7,362.85
14870.0,13,13,13,1,327.25,327.25
14871.0,98,68,36,4,522.38,130.595
14873.0,28,28,28,1,519.68,519.68
14875.0,47,46,42,2,1465.32,732.66
14878.0,124,62,22,9,1485.54,165.06
14880.0,47,45,21,3,706.19,235.39666666666668
14881.0,17,17,17,1,255.4,255.4
14882.0,11,6,6,2,589.7,294.85
14883.0,53,39,19,6,761.59,126.93166666666667
14885.0,15,15,15,1,765.3199999999999,765.3199999999999
14886.0,18,18,18,1,364.8,364.8
14887.0,6,6,6,1,1862.0,1862.0
14888.0,20,20,20,1,369.2,369.2
14889.0,10,10,10,1,135.9,135.9
14890.0,7,7,7,1,125.65,125.65
14891.0,33,30,27,2,554.38,277.19
14893.0,73,72,51,2,1237.85,618.925
14894.0,23,23,23,1,655.75,655.75
14895.0,498,273,118,20,11138.710000000001,556.9355
14896.0,43,43,32,2,468.77000000000004,234.38500000000002
14897.0,55,43,20,4,1366.38,341.595
14898.0,116,86,47,6,1303.52,217.25333333333333
14901.0,96,73,18,9,1421.29,157.92111111111112
14902.0,20,20,20,1,332.66,332.66
14903.0,355,227,91,5,2810.63,562.126
14904.0,69,66,47,2,1025.44,512.72
14905.0,17,14,9,2,616.1500000000001,308.07500000000005
14907.0,165,125,45,7,3501.1,500.15714285714284
14908.0,9,9,9,1,277.8,277.8
14910.0,30,25,15,4,434.35,108.5875
14912.0,27,21,14,2,867.8499999999999,433.92499999999995
14913.0,87,76,25,4,1227.43,306.8575
14915.0,12,12,8,2,307.48,153.74
14916.0,77,72,27,4,1268.98,317.245
14918.0,45,39,25,2,1610.15,805.075
14920.0,57,57,33,2,977.77,488.885
14921.0,78,78,53,2,1316.07,658.035
14923.0,44,44,44,1,749.1,749.1
14924.0,10,10,10,1,310.05,310.05
14929.0,11,11,11,1,223.88,223.88
14930.0,128,116,62,3,2372.86,790.9533333333334
14931.0,41,30,17,5,1257.68,251.536
14932.0,17,17,17,1,363.53,363.53
14934.0,87,68,48,2,1890.94,945.47
14935.0,10,10,10,1,1784.71,1784.71
14936.0,364,210,81,8,8137.0199999999995,1017.1274999999999
14937.0,34,33,20,3,1621.8799999999999,540.6266666666667
14944.0,170,101,29,12,5900.250000000001,491.68750000000006
14946.0,3,3,3,1,100.9,100.9
14947.0,14,14,10,2,290.82,145.41
14948.0,63,56,21,6,1101.9699999999998,183.66166666666663
14950.0,19,19,19,1,371.2,371.2
14951.0,20,20,20,1,311.69,311.69
14952.0,138,117,25,11,8099.490000000001,736.3172727272728
14953.0,55,54,55,1,289.82,289.82
14954.0,85,75,85,1,336.17,336.17
14957.0,12,12,12,1,58.49,58.49
14958.0,42,33,18,3,499.67999999999995,166.55999999999997
14959.0,59,37,23,4,695.42,173.855
14960.0,27,23,25,2,221.26999999999998,110.63499999999999
14961.0,312,193,55,9,7044.68,782.7422222222223
14962.0,5,5,5,1,126.7,126.7
14963.0,198,149,67,5,1487.8,297.56
14964.0,13,13,13,1,206.21,206.21
14965.0,83,80,81,2,599.0,299.5
14966.0,38,35,38,1,191.32,191.32
14967.0,6,6,6,1,463.8,463.8
14968.0,37,37,37,1,147.59,147.59
14970.0,34,24,17,4,1592.06,398.015
14971.0,160,144,105,3,1116.57,372.19
14972.0,18,18,18,1,114.77,114.77
14973.0,32,29,20,3,1314.45,438.15000000000003
14974.0,21,17,21,1,114.39,114.39
14975.0,11,11,11,1,279.94,279.94
14976.0,72,47,20,7,790.86,112.98
14978.0,216,136,68,5,1931.42,386.284
14981.0,8,8,8,1,102.12,102.12
14984.0,41,37,24,2,213.26999999999998,106.63499999999999
14985.0,87,78,50,2,296.75,148.375
14987.0,4,2,2,2,326.4,163.2
14988.0,40,40,40,1,334.54,334.54
14995.0,61,53,37,2,233.23000000000002,116.61500000000001
14997.0,26,25,12,3,546.1999999999999,182.06666666666663
14998.0,75,70,42,2,429.87,214.935
15000.0,77,76,77,1,490.52,490.52
15002.0,115,93,40,4,1641.76,410.44
15007.0,12,12,12,1,156.91,156.91
15009.0,182,148,87,3,1261.7800000000002,420.5933333333334
15010.0,20,20,20,1,308.94,308.94
15012.0,128,110,74,2,423.03999999999996,211.51999999999998
15014.0,35,29,32,2,260.16999999999996,130.08499999999998
15016.0,20,20,20,1,170.04,170.04
15017.0,20,20,20,1,125.58,125.58
15018.0,31,30,14,3,496.21000000000004,165.40333333333334
15019.0,70,64,70,1,266.0,266.0
15021.0,472,287,92,9,1914.82,212.75777777777776
15022.0,135,96,52,4,905.04,226.26
15024.0,155,105,47,10,1661.33,166.13299999999998
15025.0,72,66,72,1,377.01,377.01
15026.0,61,57,35,3,469.0,156.33333333333334
15027.0,35,30,17,4,1066.15,266.5375
15028.0,48,35,28,4,627.13,156.7825
15030.0,7,7,4,2,518.28,259.14
15031.0,111,74,35,4,668.14,167.035
15032.0,52,29,29,3,4959.1,1653.0333333333335
15033.0,510,315,89,10,2586.67,258.66700000000003
15034.0,394,299,101,8,4308.61,538.57625
15035.0,27,26,27,1,252.73000000000002,252.73000000000002
15036.0,127,107,68,3,465.54999999999995,155.1833333333333
15038.0,130,105,35,6,705.49,117.58166666666666
15041.0,67,66,67,1,180.35,180.35
15042.0,5,5,5,1,135.93,135.93
15043.0,3,3,3,1,537.0,537.0
15044.0,453,233,66,17,7700.2300000000005,452.954705882353
15045.0,12,11,8,2,735.66,367.83
15046.0,206,147,29,15,5213.77,347.5846666666667
15047.0,22,22,22,1,343.62,343.62
15048.0,97,86,38,4,384.05,96.0125
15049.0,3,3,3,1,121.17000000000002,121.17000000000002
15050.0,78,68,57,3,1782.0900000000001,594.0300000000001
15051.0,143,130,75,3,1391.61,463.86999999999995
15052.0,30,27,30,1,215.78,215.78
15053.0,71,49,31,3,697.79,232.59666666666666
15054.0,114,105,67,2,302.1,151.05
15057.0,25,25,22,2,1489.5,744.75
15058.0,276,199,61,11,2124.99,193.18090909090907
15059.0,237,161,41,9,1337.72,148.63555555555556
15060.0,121,81,68,4,303.09,75.7725
15062.0,57,47,21,4,987.86,246.965
15063.0,5,5,5,1,370.79999999999995,370.79999999999995
15065.0,155,148,66,4,3158.13,789.5325
15066.0,42,42,42,1,893.59,893.59
15067.0,82,82,35,3,1744.7599999999998,581.5866666666666
15068.0,104,96,65,2,553.3599999999999,276.67999999999995
15069.0,70,70,70,1,1109.53,1109.53
15070.0,1,1,1,1,106.2,106.2
15071.0,26,25,14,2,982.0700000000002,491.0350000000001
15073.0,54,31,22,3,1043.41,347.80333333333334
15074.0,42,41,42,1,748.87,748.87
15075.0,27,27,27,1,773.03,773.03
15076.0,49,49,49,1,880.85,880.85
15079.0,47,46,23,4,895.61,223.9025
15081.0,33,26,9,5,504.8,100.96000000000001
15083.0,5,5,5,1,88.2,88.2
15087.0,15,15,15,1,306.94,306.94
15088.0,57,53,40,2,1160.0700000000002,580.0350000000001
15089.0,145,139,69,6,2420.84,403.47333333333336
15090.0,23,23,23,1,381.32,381.32
15091.0,30,30,30,1,480.71,480.71
15092.0,26,23,19,2,457.81000000000006,228.90500000000003
15093.0,108,52,29,6,4597.02,766.1700000000001
15095.0,47,30,29,4,1370.6,342.65
15096.0,11,11,11,1,219.39000000000001,219.39000000000001
15097.0,25,25,25,1,248.08,248.08
15099.0,23,23,23,1,410.48,410.48
15100.0,3,1,1,3,876.0,292.0
15101.0,8,8,4,2,317.53,158.765
15103.0,35,35,22,2,703.36,351.68
15104.0,69,66,41,2,1027.44,513.72
15105.0,101,90,31,7,2298.93,328.4185714285714
15106.0,100,90,27,5,1422.52,284.504
15107.0,16,12,5,6,319.5,53.25
15108.0,60,50,29,4,1300.25,325.0625
15109.0,28,28,28,1,484.95,484.95
15110.0,35,17,10,4,996.1,249.025
15111.0,84,70,52,3,1567.48,522.4933333333333
15113.0,100,77,75,3,3609.33,1203.11
15114.0,197,136,35,10,2760.56,276.056
15115.0,21,21,21,1,340.11,340.11
15116.0,45,37,15,4,1352.75,338.1875
15117.0,79,63,33,5,1551.78,310.356
15118.0,1,1,1,1,244.8,244.8
15119.0,14,14,14,1,266.4,266.4
15120.0,21,21,21,1,358.82,358.82
15121.0,28,28,18,2,457.71999999999997,228.85999999999999
15122.0,82,65,36,3,1633.78,544.5933333333334
15123.0,106,93,53,2,2199.31,1099.655
15124.0,15,14,9,2,184.19,92.095
15125.0,127,102,38,15,11528.48,768.5653333333333
15127.0,16,16,16,1,406.53,406.53
15128.0,102,74,33,4,1471.0,367.75
15129.0,84,54,14,11,3447.4,313.40000000000003
15130.0,22,22,22,1,330.11,330.11
15132.0,52,49,23,5,977.9300000000001,195.586
15133.0,29,27,12,3,982.4200000000001,327.47333333333336
15134.0,73,44,15,8,1387.99,173.49875
15135.0,9,9,9,1,139.05,139.05
15136.0,68,61,29,4,1286.7,321.675
15139.0,13,13,8,2,178.96,89.48
15140.0,80,74,17,7,2354.25,336.32142857142856
15142.0,26,26,26,1,498.74,498.74
15143.0,14,14,14,1,259.45,259.45
15144.0,217,132,30,17,6580.4400000000005,387.084705882353
15145.0,67,54,26,4,1194.73,298.6825
15146.0,91,90,63,2,1327.16,663.58
15147.0,28,28,28,1,623.5,623.5
15148.0,20,20,20,1,301.29,301.29
15149.0,23,23,23,1,520.8000000000001,520.8000000000001
15150.0,343,282,103,10,5314.469999999999,531.4469999999999
15152.0,271,196,43,13,4745.6900000000005,365.05307692307696
15153.0,22,22,22,1,329.25,329.25
15154.0,85,66,85,1,296.42,296.42
15156.0,55,51,25,3,961.49,320.49666666666667
15157.0,125,125,54,3,1936.0700000000002,645.3566666666667
15158.0,7,7,7,1,401.40000000000003,401.40000000000003
15160.0,4,4,4,1,158.16,158.16
15163.0,29,29,19,2,304.47,152.235
15164.0,103,79,47,3,843.05,281.01666666666665
15165.0,27,27,27,1,487.75,487.75
15167.0,41,39,41,1,163.0,163.0
15168.0,5,5,5,1,106.56,106.56
15171.0,5,5,5,1,1289.5,1289.5
15172.0,110,106,26,5,1624.05,324.81
15174.0,11,11,11,1,135.75,135.75
15175.0,23,23,23,1,224.14,224.14
15178.0,3,3,3,1,40.5,40.5
15179.0,93,91,44,5,2206.95,441.39
15180.0,6,6,6,1,87.5,87.5
15181.0,16,11,8,3,689.48,229.82666666666668
15182.0,29,24,16,2,622.85,311.425
15184.0,63,59,43,2,406.76,203.38
15185.0,21,21,21,1,310.62,310.62
15186.0,19,17,10,2,411.40999999999997,205.70499999999998
15187.0,91,61,16,16,4777.18,298.57375
15192.0,51,36,25,3,1044.32,348.1066666666666
15193.0,19,19,19,1,499.32,499.32
15194.0,310,209,44,15,7616.53,507.76866666666666
15195.0,1,1,1,1,3861.0,3861.0
15197.0,32,30,17,3,1079.6100000000001,359.87000000000006
15198.0,10,10,5,2,193.64,96.82
15199.0,13,5,4,4,1268.6999999999998,317.17499999999995
15201.0,69,35,19,5,1236.54,247.308
15203.0,142,82,36,6,1827.8,304.6333333333333
15204.0,9,9,9,1,316.58,316.58
15205.0,37,37,24,2,653.24,326.62
15206.0,9,3,3,4,420.3,105.075
15208.0,42,25,13,5,870.12,174.024
15210.0,20,20,20,1,331.18,331.18
15211.0,52,52,29,2,894.4100000000001,447.20500000000004
15212.0,5,5,5,1,101.8,101.8
15213.0,24,22,22,2,328.34999999999997,164.17499999999998
15214.0,110,109,35,8,1661.44,207.68
15215.0,35,33,16,3,734.94,244.98000000000002
15216.0,2,2,2,1,96.6,96.6
15218.0,166,77,28,11,5756.889999999999,523.3536363636363
15219.0,9,9,9,1,305.75,305.75
15220.0,117,110,29,6,1778.96,296.49333333333334
15221.0,5,5,5,1,403.25,403.25
15222.0,5,5,5,1,585.0,585.0
15223.0,20,14,12,2,755.75,377.875
15224.0,14,13,12,2,322.08000000000004,161.04000000000002
15225.0,23,23,23,1,409.40000000000003,409.40000000000003
15226.0,8,8,8,1,154.41,154.41
15227.0,58,43,16,5,1219.4,243.88000000000002
15228.0,125,110,46,4,3386.71,846.6775
15230.0,23,23,22,2,429.6,214.8
15232.0,31,26,18,2,612.06,306.03
15234.0,14,14,14,1,197.0,197.0
15235.0,143,132,34,12,2247.51,187.29250000000002
15236.0,15,15,15,1,321.05,321.05
15237.0,99,94,65,4,1412.3200000000002,353.08000000000004
15238.0,50,49,23,3,1071.99,357.33
15239.0,49,48,30,2,780.59,390.295
15240.0,78,58,20,5,1706.57,341.31399999999996
15241.0,110,82,28,8,1756.44,219.555
15243.0,22,22,22,1,316.68,316.68
15244.0,34,31,19,2,631.5699999999999,315.78499999999997
15245.0,89,55,49,3,2515.84,838.6133333333333
15246.0,33,32,21,2,514.1500000000001,257.07500000000005
15247.0,6,6,6,1,356.0,356.0
15249.0,350,211,60,13,6688.46,514.496923076923
15251.0,111,97,30,11,10484.99,953.180909090909
15252.0,44,44,30,2,740.78,370.39
15253.0,53,52,23,5,918.1999999999999,183.64
15254.0,18,18,18,1,300.36,300.36
15255.0,47,47,47,1,890.85,890.85
15256.0,6,6,6,1,98.45,98.45
15257.0,7,7,7,1,317.15,317.15
15258.0,34,32,18,2,623.1600000000001,311.58000000000004
15260.0,77,62,16,7,1810.77,258.68142857142857
15261.0,19,19,19,1,254.82,254.82
15262.0,10,10,10,1,178.95000000000002,178.95000000000002
15263.0,12,12,12,1,156.51,156.51
15264.0,23,23,23,1,393.74,393.74
15265.0,82,76,42,2,1506.12,753.06
15266.0,6,6,6,1,119.3,119.3
15267.0,11,8,5,5,1717.36,343.472
15269.0,2,2,2,1,408.8,408.8
15270.0,41,22,9,7,2379.49,339.9271428571428
15271.0,274,184,89,15,2507.07,167.138
15272.0,63,63,36,2,721.94,360.97
15274.0,47,44,25,2,716.57,358.285
15275.0,41,41,41,1,615.14,615.14
15276.0,52,49,52,1,135.31,135.31
15277.0,12,12,12,1,255.89999999999998,255.89999999999998
15279.0,19,19,19,1,290.51,290.51
15280.0,16,16,16,1,113.12,113.12
15281.0,139,121,50,9,2332.15,259.1277777777778
15286.0,3,3,3,1,240.55,240.55
15287.0,20,17,15,2,486.69000000000005,243.34500000000003
15288.0,88,80,31,5,2306.52,461.304
15289.0,58,43,29,3,939.78,313.26
15290.0,204,93,28,18,7943.22,441.29
15291.0,103,62,22,15,4668.3,311.22
15292.0,25,24,25,1,180.94,180.94
15296.0,194,137,61,6,3672.8599999999997,612.1433333333333
15297.0,39,30,16,3,641.94,213.98000000000002
15298.0,192,115,33,12,4799.9,399.9916666666666
15299.0,7,7,1,7,4507.01,643.8585714285715
15300.0,28,28,28,1,496.44,496.44
15301.0,243,167,38,12,5070.35,422.5291666666667
15303.0,31,31,31,1,574.02,574.02
15304.0,23,8,6,8,694.4,86.8
15306.0,58,57,28,3,1174.35,391.45
15307.0,12,12,12,1,205.3,205.3
15308.0,19,19,19,1,310.47,310.47
15312.0,47,42,16,4,924.85,231.2125
15313.0,1,1,1,1,52.0,52.0
15314.0,24,24,24,1,327.97,327.97
15315.0,37,35,21,2,570.5,285.25
15316.0,1,1,1,1,165.0,165.0
15318.0,33,33,33,1,312.62,312.62
15319.0,16,16,16,1,204.5,204.5
15320.0,36,36,36,1,267.13,267.13
15321.0,95,83,48,3,2748.31,916.1033333333334
15322.0,42,42,42,1,679.68,679.68
15325.0,49,47,49,1,162.29,162.29
15326.0,29,29,29,1,311.71,311.71
15327.0,10,10,10,1,208.75,208.75
15329.0,57,51,26,3,1049.7,349.90000000000003
15330.0,13,10,8,2,714.96,357.48
15332.0,35,29,25,4,1661.06,415.265
15333.0,16,16,16,1,1028.56,1028.56
15334.0,99,67,37,3,351.67,117.22333333333334
15335.0,36,34,36,1,173.97,173.97
15339.0,86,77,45,2,574.0699999999999,287.03499999999997
15341.0,17,17,17,1,2020.52,2020.52
15342.0,24,24,24,1,406.09,406.09
15343.0,21,21,21,1,364.5,364.5
15344.0,26,21,17,3,563.9399999999999,187.98
15345.0,20,20,20,1,393.54,393.54
15346.0,17,17,17,1,252.42000000000002,252.42000000000002
15347.0,5,5,5,1,201.60000000000002,201.60000000000002
15348.0,9,9,9,1,158.04,158.04
15349.0,72,65,60,2,473.81,236.905
15350.0,5,5,5,1,115.65,115.65
15351.0,225,157,69,7,1960.1100000000001,280.0157142857143
15353.0,63,59,51,2,777.02,388.51
15355.0,14,9,8,2,277.05,138.525
15356.0,519,215,64,10,2766.5,276.65
15358.0,551,292,53,22,8347.2,379.41818181818184
15360.0,13,13,13,1,427.93,427.93
15361.0,7,7,7,1,418.92,418.92
15363.0,16,16,16,1,326.0,326.0
15364.0,29,29,26,2,913.19,456.595
15365.0,114,65,36,7,2314.32,330.6171428571429
15366.0,44,37,36,2,602.51,301.255
15367.0,95,91,36,4,1877.5900000000001,469.39750000000004
15368.0,4,4,4,1,446.94000000000005,446.94000000000005
15370.0,94,65,28,7,2386.05,340.86428571428576
15372.0,27,27,27,1,2007.3999999999999,2007.3999999999999
15373.0,132,74,21,12,2415.91,201.32583333333332
15374.0,3,3,3,1,168.0,168.0
15376.0,117,100,59,3,1233.36,411.11999999999995
15379.0,194,145,61,7,3703.29,529.0414285714286
15380.0,36,22,16,5,1690.2600000000002,338.052
15381.0,8,8,7,2,596.8499999999999,298.42499999999995
15382.0,302,193,116,6,5955.71,992.6183333333333
15384.0,41,34,21,2,642.41,321.205
15385.0,12,12,12,1,316.88,316.88
15386.0,31,31,31,1,394.14,394.14
15388.0,10,10,10,1,140.54,140.54
15389.0,1,1,1,1,500.0,500.0
15392.0,84,74,25,4,1535.53,383.8825
15393.0,12,10,8,2,231.86,115.93
15394.0,85,54,30,4,2183.54,545.885
15395.0,7,7,7,1,107.45,107.45
15396.0,14,14,14,1,288.18,288.18
15397.0,6,6,6,1,94.0,94.0
15398.0,73,60,38,2,1345.5300000000002,672.7650000000001
15399.0,50,45,18,3,815.77,271.92333333333335
15400.0,12,10,5,5,716.2,143.24
15402.0,42,35,28,2,626.77,313.385
15405.0,8,8,8,1,349.1,349.1
15406.0,53,51,43,2,510.71000000000004,255.35500000000002
15407.0,153,142,91,4,1056.44,264.11
15408.0,34,34,34,1,267.18,267.18
15410.0,122,48,23,8,3450.84,431.355
15411.0,99,86,44,4,1358.88,339.72
15412.0,10,10,10,1,190.53,190.53
15414.0,39,37,18,3,774.9000000000001,258.3
15415.0,48,46,48,1,572.8100000000001,572.8100000000001
15416.0,192,165,69,4,3984.32,996.08
15417.0,28,28,28,1,508.8,508.8
15419.0,8,8,8,1,135.86,135.86
15421.0,53,40,23,4,950.36,237.59
15422.0,6,6,3,2,97.7,48.85
15423.0,2,2,2,1,43.5,43.5
15424.0,17,17,9,2,383.34000000000003,191.67000000000002
15426.0,292,217,94,5,1447.3899999999999,289.47799999999995
15428.0,6,6,6,1,93.78,93.78
15429.0,82,77,47,2,397.35,198.675
15432.0,10,10,10,1,171.19,171.19
15433.0,41,40,30,2,533.3,266.65
15434.0,55,40,18,5,1041.48,208.296
15435.0,29,29,29,1,149.29,149.29
15437.0,45,44,45,1,200.16,200.16
15438.0,25,25,25,1,156.57999999999998,156.57999999999998
15440.0,62,50,30,3,383.68,127.89333333333333
15442.0,2,2,2,1,594.0,594.0
15443.0,382,237,76,7,3236.91,462.4157142857143
15445.0,5,5,5,1,113.5,113.5
15447.0,9,9,9,1,155.17,155.17
15448.0,28,28,28,1,494.64,494.64
15449.0,60,47,23,3,974.52,324.84
15450.0,30,30,30,1,429.84,429.84
15452.0,58,47,43,3,538.73,179.57666666666668
15453.0,286,169,67,7,1388.37,198.3385714285714
15454.0,25,23,25,1,179.1,179.1
15456.0,60,48,29,3,447.22,149.07333333333335
15457.0,58,56,58,1,237.07,237.07
15458.0,7,7,7,1,161.64,161.64
15460.0,58,53,58,1,216.76,216.76
15462.0,11,9,5,3,234.6,78.2
15463.0,7,7,7,1,126.14,126.14
15465.0,97,43,10,18,7354.62,408.59
15466.0,57,56,57,1,334.53,334.53
15467.0,52,41,30,3,524.88,174.96
15468.0,24,24,23,2,467.51,233.755
15469.0,24,24,16,2,538.55,269.275
15471.0,77,67,77,1,469.48,469.48
15472.0,76,76,76,1,371.56,371.56
15473.0,11,4,3,7,1771.2,253.02857142857144
15475.0,29,29,29,1,454.10999999999996,454.10999999999996
15478.0,46,34,24,2,1441.42,720.71
15480.0,45,45,45,1,905.5,905.5
15482.0,98,46,15,12,11054.96,921.2466666666666
15483.0,88,74,54,4,233.81,58.4525
15484.0,188,135,111,4,3594.31,898.5775
15485.0,86,59,43,3,2575.0,858.3333333333334
15488.0,2,2,2,1,91.32000000000001,91.32000000000001
15489.0,50,47,23,3,1134.28,378.0933333333333
15491.0,154,108,46,6,3100.09,516.6816666666667
15492.0,35,32,28,2,659.46,329.73
15493.0,297,177,85,5,2001.8,400.36
15494.0,125,120,88,2,1299.23,649.615
15497.0,15,13,10,2,1262.2,631.1
15500.0,68,64,22,4,1131.56,282.89
15502.0,213,164,89,12,10384.93,865.4108333333334
15503.0,70,66,70,1,147.09,147.09
15504.0,13,13,13,1,52.83,52.83
15505.0,97,90,29,5,3610.96,722.192
15506.0,164,121,72,3,979.26,326.42
15507.0,46,41,46,1,492.36,492.36
15508.0,92,78,23,6,1000.27,166.71166666666667
15510.0,1,1,1,1,250.0,250.0
15511.0,160,117,52,5,909.23,181.846
15512.0,7,7,6,2,121.0,60.5
15513.0,308,183,38,19,14758.220000000001,776.7484210526317
15514.0,178,96,39,11,4139.46,376.31454545454545
15516.0,15,15,13,3,62.43,20.81
15517.0,27,27,27,1,267.03,267.03
15518.0,214,135,51,8,1942.45,242.80625
15520.0,18,18,18,1,343.5,343.5
15521.0,185,116,49,8,3000.2,375.025
15522.0,57,47,42,2,398.84,199.42
15523.0,10,10,10,1,412.01000000000005,412.01000000000005
15524.0,1,1,1,1,440.0,440.0
15525.0,178,133,81,3,825.92,275.3066666666667
15526.0,4,4,3,2,148.44,74.22
15527.0,163,127,40,8,2429.78,303.7225
15528.0,26,26,26,1,229.33,229.33
15530.0,108,90,54,4,1502.35,375.5875
15532.0,256,205,93,4,1580.93,395.2325
15533.0,83,73,39,3,807.5699999999999,269.19
15535.0,75,55,37,4,536.4000000000001,134.10000000000002
15537.0,24,24,24,1,110.92,110.92
15539.0,41,41,41,1,538.46,538.46
15540.0,15,15,15,1,213.3,213.3
15541.0,29,29,29,1,85.13000000000001,85.13000000000001
15543.0,28,26,28,1,127.86,127.86
15544.0,259,122,40,9,3546.71,394.0788888888889
15545.0,81,78,50,2,292.72,146.36
15549.0,115,104,61,3,1693.26,564.42
15550.0,61,43,20,4,575.63,143.9075
15551.0,29,29,29,1,436.06,436.06
15552.0,17,17,17,1,90.12,90.12
15553.0,56,51,56,1,437.23,437.23
15554.0,14,14,14,1,217.2,217.2
15556.0,31,31,31,1,279.77,279.77
15557.0,20,16,20,1,473.65000000000003,473.65000000000003
15561.0,27,27,11,4,800.59,200.1475
15562.0,1,1,1,1,134.55,134.55
15563.0,113,88,50,4,1400.44,350.11
15565.0,8,8,4,2,173.16000000000003,86.58000000000001
15567.0,7,7,7,1,186.01,186.01
15568.0,53,27,20,3,758.29,252.76333333333332
15569.0,31,27,20,5,1375.71,275.142
15570.0,323,231,58,12,4165.52,347.1266666666667
15571.0,57,47,31,4,650.4300000000001,162.60750000000002
15572.0,215,166,52,7,2552.86,364.69428571428574
15573.0,104,88,56,2,607.45,303.725
15574.0,168,131,121,4,702.25,175.5625
15576.0,45,43,45,1,940.6700000000001,940.6700000000001
15577.0,39,39,19,3,258.88,86.29333333333334
15578.0,13,13,13,1,127.1,127.1
15579.0,51,45,26,2,348.6,174.3
15581.0,149,134,45,13,3679.9700000000003,283.0746153846154
15582.0,44,39,22,3,682.9100000000001,227.63666666666668
15584.0,123,89,39,4,725.11,181.2775
15585.0,31,31,31,1,455.3,455.3
15587.0,9,3,3,4,913.68,228.42
15589.0,29,28,16,3,478.53,159.51
15592.0,24,24,24,1,388.58,388.58
15593.0,5,5,5,1,199.8,199.8
15594.0,103,85,44,5,1771.78,354.356
15596.0,77,51,21,5,1406.59,281.318
15597.0,22,22,22,1,324.57,324.57
15598.0,14,14,14,1,240.68,240.68
15599.0,52,50,29,2,761.74,380.87
15601.0,410,230,50,14,6776.56,484.04
15602.0,46,30,16,9,1297.87,144.20777777777778
15603.0,2,2,2,1,48.480000000000004,48.480000000000004
15604.0,17,17,17,1,216.39,216.39
15605.0,67,61,20,5,1198.23,239.64600000000002
15606.0,77,48,12,9,2920.16,324.4622222222222
15607.0,13,13,13,1,104.76,104.76
15608.0,60,59,38,4,1093.68,273.42
15609.0,16,16,16,1,298.48,298.48
15610.0,6,6,6,1,112.46000000000001,112.46000000000001
15611.0,43,23,9,13,1591.45,122.41923076923078
15612.0,6,4,3,2,195.15,97.575
15615.0,423,184,39,23,10399.74,452.1626086956522
15618.0,45,39,21,4,776.851,194.21275
15619.0,3,3,3,1,336.40000000000003,336.40000000000003
15620.0,100,92,40,3,1553.1799999999998,517.7266666666666
15621.0,16,11,8,4,1293.03,323.2575
15622.0,185,169,85,9,3709.56,412.17333333333335
15623.0,19,19,19,1,301.03,301.03
15624.0,34,26,13,4,588.13,147.0325
15625.0,64,44,36,4,1534.2599999999998,383.56499999999994
15626.0,49,49,29,2,675.8,337.9
15628.0,155,85,22,9,2870.2400000000002,318.91555555555556
15630.0,60,57,39,2,1186.35,593.175
15632.0,167,107,39,8,3285.31,410.66375
15634.0,15,15,15,1,243.55,243.55
15636.0,25,20,17,2,724.76,362.38
15637.0,15,15,15,1,223.36,223.36
15639.0,25,25,25,1,425.32,425.32
15640.0,484,240,62,15,12515.66,834.3773333333334
15641.0,119,102,37,4,1887.2000000000003,471.80000000000007
15643.0,33,31,23,3,664.0,221.33333333333334
15645.0,52,50,52,1,612.01,612.01
15646.0,35,35,17,3,447.64000000000004,149.21333333333334
15648.0,25,23,13,2,657.35,328.675
15649.0,2,1,1,2,816.0,408.0
15651.0,32,27,16,3,646.3,215.4333333333333
15652.0,21,21,21,1,337.74,337.74
15653.0,6,4,4,2,877.4399999999999,438.71999999999997
15654.0,21,15,12,2,922.53,461.265
15655.0,34,34,34,1,560.67,560.67
15656.0,47,46,16,4,748.5,187.125
15657.0,1,1,1,1,30.0,30.0
15658.0,48,40,21,5,1024.1,204.82
15659.0,11,11,11,1,306.45,306.45
15660.0,90,55,21,9,1600.8600000000001,177.87333333333333
15661.0,5,4,4,2,309.79999999999995,154.89999999999998
15663.0,9,9,9,1,138.14,138.14
15664.0,17,17,17,1,386.43,386.43
15665.0,116,92,77,2,2242.01,1121.005
15667.0,13,13,13,1,301.32,301.32
15668.0,1,1,1,1,76.32000000000001,76.32000000000001
15669.0,33,31,14,4,684.34,171.085
15670.0,12,12,12,1,173.05,173.05
15671.0,78,52,21,7,2657.13,379.59000000000003
15673.0,155,107,53,4,2881.02,720.255
15674.0,114,88,54,5,2446.6000000000004,489.32000000000005
15675.0,21,20,13,3,323.69,107.89666666666666
15677.0,33,33,33,1,657.23,657.23
15678.0,12,12,12,1,352.7,352.7
15679.0,110,98,84,4,781.28,195.32
15680.0,78,61,33,3,1333.68,444.56
15681.0,53,32,17,5,1426.16,285.232
15683.0,10,10,10,1,193.75,193.75
15687.0,166,119,31,9,2993.1,332.56666666666666
15689.0,9,8,6,2,254.1,127.05
15690.0,19,19,11,2,239.76,119.88
15691.0,2,2,2,1,136.8,136.8
15692.0,12,12,12,1,191.04,191.04
15694.0,78,42,14,14,6479.4,462.8142857142857
15695.0,22,22,19,2,409.98,204.99
15696.0,171,140,49,8,2736.46,342.0575
15699.0,18,18,18,1,309.65,309.65
15700.0,86,85,85,2,696.68,348.34
15703.0,5,5,5,1,211.5,211.5
15704.0,117,79,47,4,2293.62,573.405
